item Objekt,itemLabel,P1031 Jurdiskt utskott,P7277 utskottLabel,Sveriges Riksdags dokument P8433 Protokoll som är källa,,
http://www.wikidata.org/entity/Q98032969,En särskild trygghetsförsäkring för föräldrar med handikappat  barn,Mot. 1984/85:1737,Socialförsäkringsutskottet,G80970,,
http://www.wikidata.org/entity/Q98032976,Förbättrat bilstöd till handikappade,Mot. 1984/85:1738,Socialförsäkringsutskottet,G80970,,
http://www.wikidata.org/entity/Q98032983,Slopande av åldersgränsen vid val av karenstid inom sjukförsäkringen,Mot. 1984/85:1739,Socialförsäkringsutskottet,G80970,,
http://www.wikidata.org/entity/Q98032985,Sänkt pensionsavgift för företagare med låga inkomster,Mot. 1984/85:1740,Socialförsäkringsutskottet,G80970,,
http://www.wikidata.org/entity/Q98032993,ATP-beräkningen av livränta vid statlig anställning,Mot. 1984/85:1741,Socialförsäkringsutskottet,G80970,,
http://www.wikidata.org/entity/Q98032996,Egenavgifterna för småföretagare,Mot. 1984/85:1742,Socialförsäkringsutskottet,G80970,,
http://www.wikidata.org/entity/Q98033002,Beräkningen av egenavgifter för ägare av jordbruksfastighet,Mot. 1984/85:1743,Socialförsäkringsutskottet,G80970,,
http://www.wikidata.org/entity/Q98033007,V uxenst ud iestödet,Mot. 1984/85:1744,Socialförsäkringsutskottet,G80970,,
http://www.wikidata.org/entity/Q98033013,Översyn av handikappersättningen,Mot. 1984/85:1745,Socialförsäkringsutskottet,G80970,,
http://www.wikidata.org/entity/Q98033014,En generalklausul för medborgarnas sociala förmåner,Mot. 1984/85:1746,Socialförsäkringsutskottet,G80970,,
http://www.wikidata.org/entity/Q98033022,Högkostnadsskyddet inom den allmänna försäkringen,Mot. 1984/85:1747,Socialförsäkringsutskottet,G80970,,
http://www.wikidata.org/entity/Q98033028,Översyn av reglerna för sjukpenning,Mot. 1984/85:1748,Socialförsäkringsutskottet,G80970,,
http://www.wikidata.org/entity/Q98033030,Ersättning för vård av sjuk anhörig,Mot. 1984/85:1749,Socialförsäkringsutskottet,G80970,,
http://www.wikidata.org/entity/Q98033034,Sjukpenningen till skiftarbetare,Mot. 1984/85:1750,Socialförsäkringsutskottet,G80970,,
http://www.wikidata.org/entity/Q98033041,Handikapporganisationernas ställning vid ansökan om vuxenstudiestöd,Mot. 1984/85:1751,Socialförsäkringsutskottet,G80970,,
http://www.wikidata.org/entity/Q98033044,Överklagningsförfarandet beträffande beslut av försäkringskassa,Mot. 1984/85:1752,Socialförsäkringsutskottet,G80970,,
http://www.wikidata.org/entity/Q98033049,Beräkningen av delpension,Mot. 1984/85:1753,Socialförsäkringsutskottet,G80970,,
http://www.wikidata.org/entity/Q98033057,Försöksverksamhet med vuxenstudiestöd,Mot. 1984/85:1754,Socialförsäkringsutskottet,G80970,,
http://www.wikidata.org/entity/Q98033061,Ändringar inom studiehjälpssystemet,Mot. 1984/85:1755,Socialförsäkringsutskottet,G80970,,
http://www.wikidata.org/entity/Q98033068,"Avgifter inom sjukvården, m. m.",Mot. 1984/85:1756,Socialförsäkringsutskottet,G80970,,
http://www.wikidata.org/entity/Q98033073,Införande av ett socialförsäkringstillägg,Mot. 1984/85:1757,Socialförsäkringsutskottet,G80970,,
http://www.wikidata.org/entity/Q98033075,Behandlingen av s. k. hetsätare,Mot. 1984/85:1758,Socialutskottet,G80970,,
http://www.wikidata.org/entity/Q98033083,Barnbidraget till elever vid statliga specialskolor,Mot. 1984/85:1759,Socialutskottet,G80970,,
http://www.wikidata.org/entity/Q98033087,Socialtjänst i stället för kriminalvård,Mot. 1984/85:1760,Socialutskottet,G80970,,
http://www.wikidata.org/entity/Q98033092,Läkemedelsrabatt på rökavvänjningsmedel,Mot. 1984/85:1761,Socialförsäkringsutskottet,G80970,,
http://www.wikidata.org/entity/Q98033096,Samarbete mot incest,Mot. 1984/85:1762,Socialutskottet,G80970,,
http://www.wikidata.org/entity/Q98033101,Statsbidrag till fritidshem för utvecklingsstörda,Mot. 1984/85:1763,Socialutskottet,G80970,,
http://www.wikidata.org/entity/Q98033106,Utjämning av skillnaderna i kommuners taxor för färdtjänst och  hemtjänst,Mot. 1984/85:1764,Socialutskottet,G80970,,
http://www.wikidata.org/entity/Q98033114,Återupprättande av en statlig länsläkarfunktion,Mot. 1984/85:1765,Socialutskottet,G80970,,
http://www.wikidata.org/entity/Q98033117,"Upphävande av lagen om krigshjälp, m. m.",Mot. 1984/85:1766,Socialutskottet,G80970,,
http://www.wikidata.org/entity/Q98033121,Medel från allmänna arvsfonden för att glädja äldre ensamma  personer,Mot. 1984/85:1767,Socialutskottet,G80970,,
http://www.wikidata.org/entity/Q98033128,Slopande av personnummer i landstingens patientdatabaser,Mot. 1984/85:1768,Socialutskottet,G80970,,
http://www.wikidata.org/entity/Q98033131,Kostnaderna för texttelefonförmedlade samtal,Mot. 1984/85:1769,Socialutskottet,G80970,,
http://www.wikidata.org/entity/Q98033140,Läkemedelsrabatt på rökavvänjningsmedel,Mot. 1984/85:1770,Socialförsäkringsutskottet,G80970,,
http://www.wikidata.org/entity/Q98033142,Delegering av beslut om förlängning av vårdtid enligt lagen om vård  av missbrukare i vissa fall,Mot. 1984/85:1771,Socialutskottet,G80970,,
http://www.wikidata.org/entity/Q98033150,Talträningen i förskolan,Mot. 1984/85:1772,Socialutskottet,G80970,,
http://www.wikidata.org/entity/Q98033154,Förskolan,Mot. 1984/85:1773,Socialutskottet,G80970,,
http://www.wikidata.org/entity/Q98033160,Trygghetsgaranti för ensamföräldrar,Mot. 1984/85:1774,Socialutskottet,G80970,,
http://www.wikidata.org/entity/Q98033165,Åtgärder mot alkoholskador hos kvinnor,Mot. 1984/85:1775,Socialutskottet,G80970,,
http://www.wikidata.org/entity/Q98033166,Höjning av anslaget till vissa nykterhetsorganisationer,Mot. 1984/85:1776,Socialutskottet,G80970,,
http://www.wikidata.org/entity/Q98033176,Information på drogområdet,Mot. 1984/85:1777,Socialutskottet,G80970,,
http://www.wikidata.org/entity/Q98033177,Vården av anhörig,Mot. 1984/85:1778,Socialutskottet,G80970,,
http://www.wikidata.org/entity/Q98033187,Vården av reumatikersjuka barn,Mot. 1984/85:1779,Socialutskottet,G80970,,
http://www.wikidata.org/entity/Q98033189,Översyn av obduktionslagen,Mot. 1984/85:1780,Socialutskottet,G80970,,
http://www.wikidata.org/entity/Q98033196,Behovet av specialisttjänster inom mödra- och barnhälsovården,Mot. 1984/85:1781,Socialutskottet,G80970,,
http://www.wikidata.org/entity/Q98033199,Amalgam som tandlagningsmaterial,Mot. 1984/85:1782,Socialutskottet,G80970,,
http://www.wikidata.org/entity/Q98033204,Totalförbud mot asbest i produktionen,Mot. 1984/85:1783,Socialutskottet,G80970,,
http://www.wikidata.org/entity/Q98033210,Funktionshindrade ungdomars behov av samhällsservice,Mot. 1984/85:1784,Socialutskottet,G80970,,
http://www.wikidata.org/entity/Q98033214,Thoraxkirurgisk verksamhet i Umeå,Mot. 1984/85:1785,Socialutskottet,G80970,,
http://www.wikidata.org/entity/Q98033220,Upplysning om tobakens skadeverkningar,Mot. 1984/85:1786,Socialutskottet,G80970,,
http://www.wikidata.org/entity/Q98033223,Kostnadsansvaret för beredskapsinsatser inom sjukvården under  fredskriser,Mot. 1984/85:1787,Socialutskottet,G80970,,
http://www.wikidata.org/entity/Q98033230,Den alkoholpolitiska informationen,Mot. 1984/85:1788,Socialutskottet,G80970,,
http://www.wikidata.org/entity/Q98033236,Obligatorisk förskola,Mot. 1984/85:1789,Socialutskottet,G80970,,
http://www.wikidata.org/entity/Q98033237,Hälsokontroll vid invandring,Mot. 1984/85:1790,Socialutskottet,G80970,,
http://www.wikidata.org/entity/Q98033245,Kostnadsfria preventivmedel,Mot. 1984/85:1791,Socialutskottet,G80970,,
http://www.wikidata.org/entity/Q98033250,Socialtjänsten,Mot. 1984/85:1792,Socialutskottet,G80970,,
http://www.wikidata.org/entity/Q98033256,En ny abortlag,Mot. 1984/85:1793,Socialutskottet,G80970,,
http://www.wikidata.org/entity/Q98033259,Marknadsföringen av Strindbergs samlade verk,Mot. 1984/85:1794,Kulturutskottet,G80970,,
http://www.wikidata.org/entity/Q98033262,Sjörapporteringen i lokalradion,Mot. 1984/85:1795,Kulturutskottet,G80970,,
http://www.wikidata.org/entity/Q98033271,En nationell stiftelse för kulturhistoriska byggnader och miljöer,Mot. 1984/85:1796,Kulturutskottet,G80970,,
http://www.wikidata.org/entity/Q98033278,Åtgärder för utveckling av turism och rekreation i Gävleborgs län,Mot. 1984/85:1797,Kulturutskottet,G80970,,
http://www.wikidata.org/entity/Q98033280,Det övergripande ansvaret för barnfilmsfrågor,Mot. 1984/85:1798,Kulturutskottet,G80970,,
http://www.wikidata.org/entity/Q98033285,Mottagningsmöjligheter i östra Mellansverige för TV-program från  Finland,Mot. 1984/85:1799,Kulturutskottet,G80970,,
http://www.wikidata.org/entity/Q98033292,Lokalisering av TV 2 till Göteborg,Mot. 1984/85:1800,Kulturutskottet,G80970,,
http://www.wikidata.org/entity/Q98033294,Ändring i folkbokföringskungörelsen,Mot. 1984/85:1801,Kulturutskottet,G80970,,
http://www.wikidata.org/entity/Q98033300,Antalet prästtjänster i Visby stift,Mot. 1984/85:1802,Kulturutskottet,G80970,,
http://www.wikidata.org/entity/Q98033306,Svensk arkivinformation i Ramsele,Mot. 1984/85:1803,Kulturutskottet,G80970,,
http://www.wikidata.org/entity/Q98033313,Folkrörelsernas lotterier,Mot. 1984/85:1804,Kulturutskottet,G80970,,
http://www.wikidata.org/entity/Q98033318,Stödet till ungdomsorganisationerna,Mot. 1984/85:1805,Kulturutskottet,G80970,,
http://www.wikidata.org/entity/Q98033320,Svenska kyrkans fond,Mot. 1984/85:1806,Kulturutskottet,G80970,,
http://www.wikidata.org/entity/Q98033328,Museiverksamheten vid Marionetteatern,Mot. 1984/85:1807,Kulturutskottet,G80970,,
http://www.wikidata.org/entity/Q98033330,Naturhistoriska riksmuseets forskningsverksamhet,Mot. 1984/85:1808,Kulturutskottet,G80970,,
http://www.wikidata.org/entity/Q98033338,Textade TV-program för döva och hörselskadade,Mot. 1984/85:1809,Kulturutskottet,G80970,,
http://www.wikidata.org/entity/Q98033343,En byggnadshytta på Gotland,Mot. 1984/85:1810,Kulturutskottet,G80970,,
http://www.wikidata.org/entity/Q98033347,Resurser för fornvårdsarbeten,Mot. 1984/85:1811,Kulturutskottet,G80970,,
http://www.wikidata.org/entity/Q98033352,Ökade resurser till teaterverksamheten i glesbygd,Mot. 1984/85:1812,Kulturutskottet,G80970,,
http://www.wikidata.org/entity/Q98033356,Höjd TV-avgift m. m.,Mot. 1984/85:1813,Kulturutskottet,G80970,,
http://www.wikidata.org/entity/Q98033362,Utnyttjandet av AM-frekvenser som tilldelats Sverige,Mot. 1984/85:1814,Kulturutskottet,G80970,,
http://www.wikidata.org/entity/Q98033366,Naturhistoriska riksmuseet,Mot. 1984/85:1815,Kulturutskottet,G80970,,
http://www.wikidata.org/entity/Q98033371,Ökat bidrag till Dramaten,Mot. 1984/85:1816,Kulturutskottet,G80970,,
http://www.wikidata.org/entity/Q98033378,En folksångbok,Mot. 1984/85:1817,Kulturutskottet,G80970,,
http://www.wikidata.org/entity/Q98033382,Statligt stöd för bevarande av kulturhistoriskt värdefulla fartyg,Mot. 1984/85:1818,Kulturutskottet,G80970,,
http://www.wikidata.org/entity/Q98033387,Upphävande av förbudet mot professionell boxning,Mot. 1984/85:1819,Kulturutskottet,G80970,,
http://www.wikidata.org/entity/Q98033394,Främjandet av cirkuskonsten,Mot. 1984/85:1820,Kulturutskottet,G80970,,
http://www.wikidata.org/entity/Q98033400,Ersättning till förutvarande arrendatorn Gunnar Johansson,Mot. 1984/85:1821,Kulturutskottet,G80970,,
https://www.wikidata.org/wiki/Q114961247,Ortnamn,Mot. 1984/85:1822,Kulturutskottet,G80970,,
http://www.wikidata.org/entity/Q98033407,Lokalisering till Karlstad av kabelnämndens och närradionämndens  kanslier,Mot. 1984/85:1823,Kulturutskottet,G80970,,
http://www.wikidata.org/entity/Q98033415,Lönebidrag till föreståndare för folkrörelsearkivet i Uppsala län,Mot. 1984/85:1824,Kulturutskottet,G80970,,
http://www.wikidata.org/entity/Q98033417,Fördelning av kostnaderna för samhällsservice på fjällturismens område,Mot. 1984/85:1825,Kulturutskottet,G80970,,
http://www.wikidata.org/entity/Q98033425,Kultur och arbetslivet,Mot. 1984/85:1826,Kulturutskottet,G80970,,
http://www.wikidata.org/entity/Q98033428,Ökat anslag till Svensk arkivinformation i Ramsele,Mot. 1984/85:1827,Kulturutskottet,G80970,,
http://www.wikidata.org/entity/Q98033434,Främjande av berättartradition på mål,Mot. 1984/85:1828,Kulturutskottet,G80970,,
http://www.wikidata.org/entity/Q98033441,Den andliga vården på kriminalvårdsanstalter,Mot. 1984/85:1829,Kulturutskottet,G80970,,
http://www.wikidata.org/entity/Q98033446,Svenskt barnbildarkiv,Mot. 1984/85:1830,Kulturutskottet,G80970,,
http://www.wikidata.org/entity/Q98033447,Den regionala TV-organisationen i Södermanlands län,Mot. 1984/85:1831,Kulturutskottet,G80970,,
http://www.wikidata.org/entity/Q98033456,Statens stöd till fonogramproduktionen,Mot. 1984/85:1832,Kulturutskottet,G80970,,
http://www.wikidata.org/entity/Q98033462,Ungdomen och musiken,Mot. 1984/85:1833,Kulturutskottet,G80970,,
http://www.wikidata.org/entity/Q98033464,Idrottspolitiken,Mot. 1984/85:1834,Kulturutskottet,G80970,,
http://www.wikidata.org/entity/Q98033471,Vården av landets fasta fornlämningar,Mot. 1984/85:1835,Kulturutskottet,G80970,,
http://www.wikidata.org/entity/Q98033477,Fornminnesinventeringen,Mot. 1984/85:1836,Kulturutskottet,G80970,,
http://www.wikidata.org/entity/Q98033484,Byggnadsbidrag på det kyrkliga området,Mot. 1984/85:1837,Kulturutskottet,G80970,,
http://www.wikidata.org/entity/Q98033485,Studiecirklar för psykiskt handikappade,Mot. 1984/85:1838,Utbildningsutskottet,G80970,,
http://www.wikidata.org/entity/Q98033493,Förskollärar- och fritidspedagogutbildningens lokalisering,Mot. 1984/85:1839,Utbildningsutskottet,G80970,,
http://www.wikidata.org/entity/Q98033496,"Undervisning i teckenspråk i grundskolan, m. m.",Mot. 1984/85:1840,Utbildningsutskottet,G80970,,
http://www.wikidata.org/entity/Q98033501,Utbildningsplaneringen inom vårdområdet,Mot. 1984/85:1841,Utbildningsutskottet,G80970,,
http://www.wikidata.org/entity/Q98033509,Tomtebodaskolans resurscenter,Mot. 1984/85:1842,Utbildningsutskottet,G80970,,
http://www.wikidata.org/entity/Q98033512,Utbildningskostnaderna för specialskolan,Mot. 1984/85:1843,Utbildningsutskottet,G80970,,
http://www.wikidata.org/entity/Q98033517,Förläggning av YTH-utbildning till Södertälje,Mot. 1984/85:1844,Utbildningsutskottet,G80970,,
http://www.wikidata.org/entity/Q98033522,Högskoleutbildningen i Jönköpings län,Mot. 1984/85:1845,Utbildningsutskottet,G80970,,
http://www.wikidata.org/entity/Q98033528,Omvårdnadsforskning,Mot. 1984/85:1846,Utbildningsutskottet,G80970,,
http://www.wikidata.org/entity/Q98033534,Rörelsehindrade elevers gymnasieundervisning,Mot. 1984/85:1847,Utbildningsutskottet,G80970,,
http://www.wikidata.org/entity/Q98033537,Dans och rörelseträning för barn,Mot. 1984/85:1848,Utbildningsutskottet,G80970,,
http://www.wikidata.org/entity/Q98033541,Lokalmässigt och organisatoriskt samarbete mellan de små konstnärliga högskolorna,Mot. 1984/85:1849,Utbildningsutskottet,G80970,,
http://www.wikidata.org/entity/Q98033547,Översyn av utbildning och forskning inom socialrätten,Mot. 1984/85:1850,Utbildningsutskottet,G80970,,
http://www.wikidata.org/entity/Q98033557,Arbetsmarknaden för ungdom,Mot. 1984/85:1851,Utbildningsutskottet,G80970,,
http://www.wikidata.org/entity/Q98033562,Anslaget till lokala och individuella linjer vid högskolorna i Linköpingsregionen,Mot. 1984/85:1852,Utbildningsutskottet,G80970,,
http://www.wikidata.org/entity/Q98033564,Invandrarundervisningen,Mot. 1984/85:1853,Utbildningsutskottet,G80970,,
http://www.wikidata.org/entity/Q98033573,Lärlingsutbildning i Kalmar län,Mot. 1984/85:1854,Utbildningsutskottet,G80970,,
http://www.wikidata.org/entity/Q98033574,Inrättande av ytterligare tekniska linjer vid högskolan i Kalmar,Mot. 1984/85:1855,Utbildningsutskottet,G80970,,
http://www.wikidata.org/entity/Q98033581,Ämneslärarutbildningen vid högskolan i Örebro,Mot. 1984/85:1856,Utbildningsutskottet,G80970,,
http://www.wikidata.org/entity/Q98033588,Statsbidrag till årskurs 6 vid Lundsbergs skola,Mot. 1984/85:1857,Utbildningsutskottet,G80970,,
http://www.wikidata.org/entity/Q98033591,Systemet med verksamhetsberättelser för högskolor  och regionstyrelser,Mot. 1984/85:1858,Utbildningsutskottet,G80970,,
http://www.wikidata.org/entity/Q98033597,Inrättande vid universitetet i Lund av en extra professur i massmedieforskning,Mot. 1984/85:1859,Utbildningsutskottet,G80970,,
http://www.wikidata.org/entity/Q98033600,Teckenspråk som hemspråk,Mot. 1984/85:1860,Utbildningsutskottet,G80970,,
http://www.wikidata.org/entity/Q98033607,En vertikal skolorganisation,Mot. 1984/85:1861,Utbildningsutskottet,G80970,,
http://www.wikidata.org/entity/Q98033614,Inrättande vid Stockholms universitet av en datavetenskaplig linje,Mot. 1984/85:1862,Utbildningsutskottet,G80970,,
http://www.wikidata.org/entity/Q98033618,Statsbidrag till Stockholms tekniska institut,Mot. 1984/85:1863,Utbildningsutskottet,G80970,,
http://www.wikidata.org/entity/Q98033624,"Teckenspråkstolkning för döva studerande inom den högre utbildningen, m. m.",Mot. 1984/85:1864,Utbildningsutskottet,G80970,,
http://www.wikidata.org/entity/Q98033629,Trafikutbildningen i skolan,Mot. 1984/85:1865,Utbildningsutskottet,G80970,,
http://www.wikidata.org/entity/Q98033635,Konsumentutbildningen,Mot. 1984/85:1866,Utbildningsutskottet,G80970,,
http://www.wikidata.org/entity/Q98033636,Anslag till vissa fortbildningskurser för språklärare,Mot. 1984/85:1867,Utbildningsutskottet,G80970,,
http://www.wikidata.org/entity/Q98033645,Språkens ställning i skolan,Mot. 1984/85:1868,Utbildningsutskottet,G80970,,
http://www.wikidata.org/entity/Q98033649,Lokalisering till Örebro av utbildning av lärare för döva och hörselskadade,Mot. 1984/85:1869,Utbildningsutskottet,G80970,,
http://www.wikidata.org/entity/Q98033653,Kvinnliga elevers yrkesval i skolan,Mot. 1984/85:1870,Utbildningsutskottet,G80970,,
http://www.wikidata.org/entity/Q98033660,Lokalisering till Örebro av högskoleutbildning,Mot. 1984/85:1871,Utbildningsutskottet,G80970,,
http://www.wikidata.org/entity/Q98033662,Kvalificerad teknisk högskoleutbildning i Örebro län,Mot. 1984/85:1872,Utbildningsutskottet,G80970,,
http://www.wikidata.org/entity/Q98033669,Slopande av statsbidraget för kulturarbetares vistelse vid folkhögskolor,Mot. 1984/85:1873,Utbildningsutskottet,G80970,,
http://www.wikidata.org/entity/Q98033673,Utökad lärlingsutbildning i Kalmar län,Mot. 1984/85:1874,Utbildningsutskottet,G80970,,
http://www.wikidata.org/entity/Q98033680,Fortsatt särskild musiklärarutbildning vid högskolan i Kalmar,Mot. 1984/85:1875,Utbildningsutskottet,G80970,,
http://www.wikidata.org/entity/Q98033686,Högskolan i Kalmar,Mot. 1984/85:1876,Utbildningsutskottet,G80970,,
